0.914113E+14    3.23279    
0.928966E+14    3.22023    
0.944061E+14    3.20765    
0.959401E+14    3.19503    
0.974990E+14    3.18238    
0.990832E+14    3.16971    
0.100693E+15    3.15702    
0.102329E+15    3.14432    
0.103992E+15    3.13160    
0.105682E+15    3.11888    
0.107399E+15    3.10615    
0.109144E+15    3.09342    
0.110917E+15    3.08069    
0.112720E+15    3.06798    
0.114551E+15    3.05527    
0.116413E+15    3.04258    
0.118304E+15    3.02991    
0.120226E+15    3.01726    
0.122180E+15    3.00463    
0.124165E+15    2.99204    
0.126183E+15    2.97948    
0.128233E+15    2.96695    
0.130317E+15    2.95447    
0.132434E+15    2.94203    
0.134586E+15    2.92963    
0.136773E+15    2.91729    
0.138995E+15    2.90499    
0.141254E+15    2.89276    
0.143549E+15    2.88058    
0.145881E+15    2.86846    
0.148252E+15    2.85641    
0.150661E+15    2.84443    
0.153109E+15    2.83252    
0.155597E+15    2.82068    
0.158125E+15    2.80891    
0.160694E+15    2.79723    
0.163305E+15    2.78563    
0.165959E+15    2.77411    
0.168655E+15    2.76268    
0.171396E+15    2.75133    
0.174181E+15    2.74008    
0.177011E+15    2.72892    
0.179887E+15    2.71786    
0.182810E+15    2.70690    
0.185780E+15    2.69604    
0.188799E+15    2.68527    
0.191867E+15    2.67462    
0.194984E+15    2.66407    
0.198153E+15    2.65363    
0.201372E+15    2.64329    
0.204644E+15    2.63307    
0.207970E+15    2.62297    
0.211349E+15    2.61297    
0.214783E+15    2.60310    
0.218273E+15    2.59334    
0.221820E+15    2.58370    
0.225424E+15    2.57419    
0.229087E+15    2.56479    
0.232809E+15    2.55552    
0.236592E+15    2.54637    
0.240436E+15    2.53735    
0.244343E+15    2.52845    
0.248313E+15    2.51968    
0.252348E+15    2.51103    
0.256448E+15    2.50252    
0.260615E+15    2.49413    
0.264850E+15    2.48587    
0.269153E+15    2.47774    
0.273527E+15    2.46975    
0.277971E+15    2.46188    
0.282488E+15    2.45414    
0.287078E+15    2.44653    
0.291743E+15    2.43905    
0.296483E+15    2.43170    
0.301301E+15    2.42448    
0.306196E+15    2.41738    
0.311172E+15    2.41042    
0.316228E+15    2.40359    
